"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.880227117E1,1.060512662E0,5.717693806E0,-1.079640627E0
3.881233117E1,2.895884216E-1,5.243750095E0,-6.760036945E-1
3.882239217E1,-4.070634842E-1,3.890274286E0,-3.784170747E-1
3.883245117E1,-7.871463895E-1,3.069546223E0,-1.154925153E-1
3.884251117E1,-7.660569549E-1,2.784316301E0,1.783602387E-1
3.885257217E1,-5.641826391E-1,1.638874173E0,6.880887151E-1
3.886263217E1,-7.464444041E-1,-4.048721194E-1,1.390105844E0
3.887269217E1,-1.373393297E0,-2.579568624E0,1.964098215E0
3.888275217E1,-2.138995647E0,-4.019280434E0,2.001780987E0
3.889281217E1,-2.819838524E0,-4.757830620E0,1.959030509E0
3.890287217E1,-3.391263008E0,-4.833651543E0,1.902707338E0
3.891293217E1,-3.842950821E0,-4.675959110E0,1.853282809E0
3.892299217E1,-4.227738857E0,-4.669513702E0,1.889414191E0
3.893305217E1,-4.500126839E0,-4.621663570E0,2.066478729E0
3.894311217E1,-4.540086269E0,-4.126129150E0,2.465652704E0
3.895317217E1,-4.242668629E0,-3.480846643E0,2.959649086E0
3.896323217E1,-3.635639668E0,-2.953247309E0,3.324295998E0
3.897329217E1,-2.769768715E0,-2.544596434E0,3.544070482E0
3.898335217E1,-1.735574841E0,-2.226704121E0,3.547584772E0
3.899341217E1,-1.682863951E0,-2.179939032E0,2.879182816E0
3.900347217E1,-2.949785471E0,-2.324497700E0,1.814711452E0
3.901353217E1,-4.259074688E0,-2.518135786E0,1.182527423E0
3.902359217E1,-4.431056976E0,-2.927021503E0,1.032312751E0
3.903365217E1,-3.275903463E0,-3.251455307E0,7.451209426E-1
3.904371217E1,-2.326967001E0,-2.282243490E0,3.340138793E-1
3.905377217E1,-1.217320561E0,-8.268580586E-2,2.026356012E-1
3.906383217E1,-1.832694292E0,-3.189512491E0,4.250173569E0
3.907389217E1,-3.005715847E0,-3.072544813E0,4.163467407E0
3.908395217E1,-3.826870203E0,8.051915765E-1,1.490224361E0
3.909401217E1,-1.789164066E0,2.779137611E0,1.559390903E0
3.910407217E1,4.241082966E-1,4.553635597E0,2.423731327E0
3.911413217E1,-6.879510880E-1,3.879074812E0,3.037622213E0
3.912419217E1,-6.593315125E0,-2.575342178E0,2.941172361E0
3.913425217E1,-1.162623501E1,-7.736369133E0,2.359413624E0
3.914431217E1,-1.273437500E1,-5.935205936E0,1.932985544E0
3.915437217E1,-5.819115162E0,-6.717285514E-1,1.406060219E0
3.916443217E1,-2.192731142E0,-9.408469498E-2,1.794111729E0
3.917449217E1,-1.576235056E0,-1.244361043E0,2.263258696E0
3.918455217E1,-1.539313316E0,-9.424669147E-1,2.025556803E0
3.919461217E1,-1.330026984E0,-1.566433787E0,1.722720981E0
3.920467217E1,-2.675136030E-1,-2.975626469E0,1.455791235E0
3.921473217E1,-1.696616113E-1,-4.035154343E0,8.777665496E-1
3.922479217E1,-1.121494472E-1,-3.631923914E0,3.888855278E-1
3.923485217E1,2.800180018E-2,-2.030436039E0,-1.378914714E-1
3.924491217E1,1.794030517E-2,-4.631482363E-1,-1.034161925E0
3.925497217E1,1.160538197E-1,1.329514384E0,-1.772939324E0
3.926503217E1,1.535258442E-1,3.724191904E0,-2.001427889E0
3.927509217E1,5.269257426E-1,4.746075630E0,-1.870653987E0
3.928515217E1,1.297139406E0,3.831929684E0,-1.328602314E0
3.929521217E1,2.158090591E0,2.293536901E0,-7.854095101E-1
3.930527217E1,2.416109324E0,1.217152119E0,-7.121762633E-1
3.931533217E1,2.328971863E0,7.782033682E-1,-9.578827024E-1
3.932539217E1,2.625431299E0,4.943788350E-1,-1.122956395E0
3.933545217E1,3.273972034E0,-4.439729154E-1,-1.177817464E0
3.934551217E1,3.539129019E0,-7.494412065E-1,-1.262480021E0
3.935557217E1,3.522037268E0,-2.019544095E-1,-1.393130779E0
3.936563217E1,3.547192574E0,2.706509531E-1,-1.536298871E0
3.937569217E1,3.726134539E0,1.018411592E-1,-1.639001131E0
3.938575217E1,4.155053616E0,-6.468600035E-1,-1.714832067E0
3.939581217E1,4.775113583E0,-8.427778482E-1,-1.781744361E0
3.940587217E1,5.885915279E0,7.490524054E-1,-1.971866250E0
3.941593217E1,7.723845959E0,4.688885212E0,-2.938421726E0
3.942599217E1,7.205313206E0,3.159653664E0,-5.432807446E0
3.943605217E1,5.702383995E0,-1.117813587E0,-7.689907074E0
3.944611217E1,4.433730602E0,-2.155681849E0,-8.203614235E0
3.945617217E1,3.381148815E0,-2.927594900E0,-5.317937851E0
3.946623217E1,3.159115314E0,-2.993178368E0,-2.278869390E0
3.947629217E1,3.523557186E0,-2.694292545E0,-2.853739023E0
3.948635217E1,3.988198996E0,1.143492341E0,-5.250155926E0
3.949641217E1,4.630978107E0,5.797263622E0,-6.376319885E0
3.950647217E1,4.534495831E0,8.035388947E0,-5.974014282E0
3.951653217E1,4.184148312E0,8.670865059E0,-2.947821617E0
3.952659217E1,3.849859953E0,7.898925304E0,-1.832417607E0
3.953665217E1,3.486659050E0,7.308984280E0,-1.528627276E0
3.954671217E1,2.753334999E0,7.005170345E0,-9.006224871E-1
3.955677217E1,1.755053401E0,6.338599682E0,-4.041290879E-1
3.956683217E1,7.993829250E-1,5.692617416E0,1.179951709E-3
3.957689217E1,3.294143677E-1,4.514930248E0,2.691144645E-1
3.958695217E1,1.836943626E-1,3.318322897E0,6.948585510E-1
3.959701217E1,-2.780879140E-1,1.441733599E0,8.775652647E-1
3.960707217E1,-1.014353871E0,-6.603592634E-1,1.279243827E0
3.961713217E1,-1.975398183E0,-2.763545752E0,1.627565861E0
3.962719217E1,-2.950122118E0,-4.222453117E0,1.825344205E0
3.963725217E1,-3.777832508E0,-4.631083012E0,1.842704535E0
3.964731217E1,-4.461149216E0,-4.755714417E0,1.699115276E0
3.965737217E1,-4.896739960E0,-4.865550041E0,1.705328465E0
3.966743217E1,-5.113372803E0,-5.163085461E0,1.688587904E0
3.967749217E1,-5.143745422E0,-5.597636700E0,1.660665154E0
3.968755217E1,-5.051655293E0,-6.012488842E0,1.672172546E0
3.969761217E1,-4.699214935E0,-5.710839272E0,1.764649153E0
3.970767217E1,-3.932886362E0,-4.522050858E0,2.015921831E0
3.971773217E1,-2.936873913E0,-3.150657892E0,2.385351896E0
3.972779217E1,-1.975819588E0,-1.713548064E0,2.628074646E0
3.973785217E1,-1.354100108E0,-7.942062616E-1,2.470243216E0
3.974791217E1,-2.761762142E0,-2.045976400E0,2.048477173E0
3.975797217E1,-4.173976898E0,-3.308647633E0,1.826432586E0
3.976802967E1,-3.105815172E0,-2.674808025E0,1.564823031E0
3.977808967E1,-5.024704337E-1,-2.849910021E0,3.415934443E-1
3.978814967E1,3.534070253E-1,-5.468609810E0,-1.844886065E0
3.979820967E1,-7.563628554E-1,-5.652480602E0,1.235808849E0
3.980826967E1,-3.611344337E0,-2.945576668E0,4.295448780E0
3.981832967E1,-2.361532211E0,8.361479044E-1,3.118991137E0
3.982838967E1,-1.383930296E-1,3.339703321E0,2.352021933E0
3.983844967E1,6.539091468E-1,3.952551603E0,2.241420269E0
3.984850967E1,-1.135910511E0,1.584724188E0,2.791901588E0
3.985856967E1,-6.215781689E0,-5.542189598E0,3.625801802E0
3.986862967E1,-1.091008854E1,-7.746933460E0,3.506882429E0
3.987868967E1,-1.391226101E1,1.713948250E0,2.871951818E0
3.988874967E1,-8.894979477E0,9.637195587E0,1.617193937E0
3.989880967E1,-2.896748304E0,8.871325254E-1,2.894706249E0
3.990886967E1,-2.130908251E0,-5.644477367E0,2.997699976E0
3.991892967E1,-2.623820066E0,-3.255928755E0,1.645133376E0
3.992898967E1,-2.607133389E0,-2.925601900E-1,1.732211590E0
3.993904967E1,-1.114889979E0,-8.750752211E-1,2.009960890E0
3.994910967E1,-4.358706176E-1,-3.239336729E0,1.339848042E0
3.995916967E1,-1.725529581E-1,-3.689119577E0,7.341552377E-1
3.996922967E1,-1.047102585E-1,-2.708059311E0,7.663832605E-2
3.997928967E1,-1.896384507E-1,-1.627496839E0,-7.492731810E-1
3.998934967E1,-1.593832113E-2,-4.479753375E-1,-1.439641476E0
3.999940967E1,1.637560725E-1,1.108842850E0,-1.918865085E0
4.000946967E1,2.198527306E-1,2.825289011E0,-2.039473295E0
4.001952967E1,5.335353017E-1,3.458050489E0,-1.759067416E0
4.002958967E1,1.470845103E0,2.219629526E0,-1.271187544E0
4.003964967E1,1.945339441E0,1.416982889E0,-7.429820299E-1
4.004970967E1,2.106723547E0,8.331393003E-1,-5.215163827E-1
4.005976967E1,2.277414560E0,5.076994300E-1,-6.610535383E-1
4.006982967E1,2.634271383E0,2.523337305E-1,-8.921065331E-1
4.007988967E1,3.201514482E0,-4.734746218E-1,-1.095306993E0
4.008994967E1,3.363532305E0,-9.940275550E-1,-1.272249103E0
4.010000967E1,3.346094131E0,-8.146252632E-1,-1.437275052E0
4.011006967E1,3.430327892E0,-3.310517073E-1,-1.527937770E0
4.012012967E1,3.735722065E0,-2.905751169E-1,-1.531952262E0
4.013018967E1,4.357553482E0,-6.244595647E-1,-1.576840043E0
4.014024967E1,5.062735558E0,-8.003300428E-2,-1.849403620E0
4.015030967E1,6.558609962E0,2.486048698E0,-2.507195711E0
4.016036967E1,7.480894566E0,2.818901539E0,-3.917587042E0
4.017042967E1,6.300190926E0,2.356499806E-2,-5.297712326E0
4.018048967E1,5.591875553E0,-1.614783406E0,-5.952125549E0
4.019054967E1,4.971033096E0,-3.039782524E0,-5.445139408E0
4.020060967E1,4.392490864E0,-4.283947468E0,-3.626152515E0
4.021066967E1,4.129814148E0,-3.536003590E0,-3.054269314E0
4.022072967E1,4.243380547E0,-2.914779186E-1,-5.269715786E0
4.023078967E1,4.820382118E0,3.056276083E0,-6.830464840E0
4.024084967E1,5.222771168E0,6.260193825E0,-6.220075607E0
4.025090967E1,5.418421745E0,8.520660400E0,-3.983886242E0
4.026096967E1,5.384123325E0,8.783944130E0,-2.429257870E0
4.027102967E1,4.319472790E0,6.967622280E0,-1.953613400E0
4.028108967E1,3.095684290E0,6.064445972E0,-1.669211507E0
4.029114967E1,2.116073132E0,5.346152782E0,-1.354233503E0
4.030120967E1,1.203764558E0,4.576121330E0,-1.209297419E0
4.031126967E1,3.927474916E-1,3.776752234E0,-8.711544275E-1
4.032132967E1,-2.590167224E-1,3.342666626E0,-6.421068907E-1
4.033138967E1,-7.129882574E-1,3.080675840E0,-3.916443288E-1
4.034144967E1,-8.240399361E-1,2.404325008E0,5.111790076E-2
4.035150967E1,-9.884855747E-1,8.640229702E-1,6.059454083E-1
4.036156967E1,-1.433148742E0,-7.337490320E-1,1.277243137E0
4.037162967E1,-2.153142929E0,-2.239965439E0,1.735948920E0
4.038168967E1,-2.778821945E0,-3.332120895E0,1.837004423E0
4.039174967E1,-3.326839209E0,-4.111120224E0,1.734342933E0
4.040180967E1,-3.865442991E0,-4.671428680E0,1.705639362E0
4.041186967E1,-4.337817669E0,-4.981013775E0,1.810127258E0
4.042192967E1,-4.575080872E0,-4.898428917E0,2.129614830E0
4.043198967E1,-4.530122280E0,-3.976392984E0,2.494157076E0
4.044204867E1,-4.233663559E0,-2.844738722E0,2.897421360E0
4.045210867E1,-3.713073730E0,-2.432227612E0,3.278403044E0
4.046216867E1,-3.000591516E0,-2.776238203E0,3.614738703E0
4.047222867E1,-2.406254053E0,-3.442346096E0,3.808548450E0
4.048228867E1,-2.801296711E0,-3.911879063E0,3.676115751E0
4.049234867E1,-3.863708258E0,-4.505677223E0,3.282399416E0
4.050240867E1,-4.110074043E0,-5.483211994E0,2.703852654E0
4.051246867E1,-2.790506601E0,-3.924099684E0,1.955140114E0
4.052252867E1,5.611580610E-1,4.738405704E0,1.416725039E0
4.053258867E1,-2.161610365E0,-3.781626701E0,1.058470845E0
4.054264867E1,-2.566606760E0,-8.619003296E0,2.619942904E0
4.055270867E1,-2.156991482E0,-6.989326477E0,3.235196114E0
4.056276867E1,-3.467986822E0,-2.706724644E0,3.667518854E0
4.057282867E1,-2.704231262E0,1.974001884E0,3.607612371E0
4.058288867E1,-1.153122783E0,6.912428856E0,3.171097994E0
4.059294867E1,-1.372457504E0,8.946844101E0,2.905926228E0
4.060300867E1,-5.986458778E0,2.281224489E0,3.072526455E0
4.061306867E1,-1.230786896E1,-7.456235886E0,3.038239479E0
4.062312867E1,-1.375413132E1,-9.827891350E0,1.836190462E0
4.063318867E1,-6.723106861E0,-5.803820610E0,5.171926320E-2
4.064324867E1,-4.405197620E0,-1.890108943E0,-1.936201900E-1
4.065330867E1,-3.790217876E0,-2.076675177E0,1.262926340E0
4.066336867E1,-2.093847752E0,-4.091722965E-1,2.601238489E0
4.067342867E1,-1.248782873E0,7.276857272E-3,2.498605251E0
4.068348867E1,-1.096673250E0,-1.694081724E-1,1.947673798E0
4.069354867E1,-8.584422469E-1,-7.602354884E-1,1.975079775E0
4.070360867E1,-8.888057470E-1,-9.641385674E-1,1.707933784E0
4.071366867E1,-1.233550191E0,-1.223301172E0,1.226468086E0
4.072372867E1,-6.162832975E-1,-2.133564234E0,4.959411323E-1
4.073378867E1,-7.992808707E-3,-1.719783306E0,-2.818246186E-1
4.074384867E1,-9.570481628E-2,-1.475505382E-1,-6.818428636E-1
4.075390867E1,-3.258114457E-1,1.942435145E0,-7.679369450E-1
4.076397471E1,-1.217335090E-2,3.291503906E0,-7.843998075E-1
4.077403471E1,1.066425323E0,2.818008661E0,-5.970476270E-1
4.078409471E1,1.780744433E0,1.706367254E0,-4.289877713E-1
4.079415471E1,2.007256508E0,1.303036094E0,-5.869053006E-1
4.080421471E1,2.186094284E0,1.130117297E0,-8.490684628E-1
4.081427471E1,2.659281015E0,2.370373607E-1,-1.041381359E0
4.082433471E1,3.076290846E0,-8.848144412E-1,-1.136593580E0
4.083439471E1,3.174388170E0,-1.034397244E0,-1.164451718E0
4.084445471E1,3.366271973E0,-6.339455247E-1,-1.260840297E0
4.085451471E1,3.944411039E0,-5.702027082E-1,-1.428547025E0
4.086457471E1,4.886969090E0,-4.102383554E-1,-1.650335789E0
4.087463471E1,5.176818371E0,2.320311069E-1,-2.378884792E0
4.088469471E1,5.706655025E0,2.773252249E0,-3.734637022E0
4.089475471E1,5.681257725E0,2.651606798E0,-5.284236431E0
4.090481471E1,5.436475754E0,-2.688266337E-1,-5.491160870E0
4.091487471E1,5.728894711E0,-4.343527555E-1,-5.128241539E0
4.092493471E1,7.533788204E0,2.032884836E0,-5.240226746E0
4.093499471E1,8.620820999E0,2.759624004E0,-5.512434959E0
4.094505471E1,7.123820782E0,-1.833550096E0,-3.368268967E0
4.095511471E1,4.190173149E0,-6.240209579E0,-2.135336399E0
4.096517471E1,2.801395178E0,-2.395448685E0,-5.166675091E0
4.097523471E1,3.660298109E0,1.146630168E0,-8.351114273E0
4.098529471E1,5.092632294E0,4.497094154E0,-7.779581070E0
4.099535471E1,6.464501381E0,9.791734695E0,-4.847669125E0
4.100541471E1,7.083523273E0,1.108230686E1,-1.457731605E0
4.101547471E1,6.928277016E0,8.286067963E0,-1.006646514E0
4.102553471E1,6.123178005E0,7.569066525E0,-1.685839653E0
4.103559471E1,4.382469654E0,5.553555965E0,-1.335996985E0
4.104565471E1,2.612515450E0,4.282990932E0,-1.014315605E0
4.105571471E1,8.290390968E-1,3.724569798E0,-6.547222137E-1
4.106577471E1,-4.822249413E-1,2.888105154E0,-5.582068563E-1
4.107583471E1,-8.043172956E-1,1.773752213E0,-4.564102292E-1
4.108589471E1,-7.540125847E-1,-1.165641099E-1,2.070304938E-2
4.109595471E1,-1.073948264E0,-1.865865469E0,9.360700846E-1
4.110601471E1,-1.667130113E0,-3.353047609E0,1.493375659E0
4.111607471E1,-2.399137259E0,-4.390820503E0,1.566634536E0
4.112613471E1,-3.289142847E0,-4.906601906E0,1.410446882E0
4.113619471E1,-4.067368984E0,-5.162155151E0,1.469629884E0
4.114625471E1,-4.684585571E0,-5.255175591E0,1.787297606E0
4.115631471E1,-4.939852715E0,-4.415657520E0,2.271892309E0
4.116637471E1,-4.804821491E0,-2.773809195E0,2.774551868E0
4.117643471E1,-4.384165287E0,-1.858767629E0,3.220897913E0
4.118649471E1,-3.741197109E0,-2.259688616E0,3.511822224E0
4.119655371E1,-2.967721462E0,-3.663983107E0,3.466936827E0
4.120661371E1,-2.987605572E0,-5.095876694E0,3.200756788E0
4.121667371E1,-3.743228674E0,-4.866944790E0,2.721553087E0
4.122673371E1,-4.379539490E0,-3.784122705E0,2.264118433E0
4.123679371E1,-3.872750759E0,-2.475467443E0,1.809644818E0
4.124685371E1,-2.342297077E0,6.305835247E-1,1.092660904E0
4.125691371E1,1.301076174E0,1.093535066E0,6.175714731E-2
4.126697371E1,-1.075596452E0,-2.785368204E0,3.023457825E-1
4.127703371E1,-2.715707302E0,-5.607401848E0,4.172821999E0
4.128709371E1,-3.496250629E0,-2.943343401E0,4.860951424E0
4.129715371E1,-3.244810820E0,7.504879236E-1,4.081225395E0
4.130721371E1,-1.705461860E0,4.849729538E0,3.666200638E0
4.131727371E1,-1.038826227E0,7.286168098E0,3.246750593E0
4.132733371E1,-1.909084439E0,7.200496674E0,3.065323591E0
4.133739371E1,-5.226021767E0,2.847956181E0,3.293574095E0
4.134745371E1,-1.140948772E1,-4.580224037E0,3.275906324E0
4.135751371E1,-1.318959999E1,-7.238890648E0,2.498820543E0
4.136757371E1,-5.874961376E0,-5.507518768E0,1.048884511E0
4.137763371E1,-3.295265198E0,-6.889604926E-1,7.191399336E-1
4.138769371E1,-3.744579315E0,-5.740756989E-1,1.807414055E0
4.139775371E1,-3.005017281E0,-7.412726879E-1,2.511286259E0
4.140781371E1,-1.880985022E0,-4.409048855E-1,2.762526989E0
4.141787371E1,-1.332122922E0,-3.653691113E-1,2.414033175E0
4.142793371E1,-1.188937187E0,-5.445119739E-1,1.702244282E0
4.143799371E1,-1.296676993E0,-2.098155171E-1,1.426822186E0
4.144805371E1,-1.669276357E0,-1.618948579E-1,1.237809896E0
4.145811371E1,-1.298905611E0,-9.167611599E-1,5.815595984E-1
4.146817371E1,-7.532393932E-1,-8.295152187E-1,-2.379671931E-1
4.147823371E1,-3.917773068E-1,6.566945910E-1,-8.645667434E-1
4.148829371E1,-2.614278197E-1,2.562340736E0,-1.248525381E0
4.149835371E1,1.148986518E-1,3.815288067E0,-1.441159368E0
4.150841371E1,1.147945523E0,3.214756489E0,-1.306774139E0
4.151847371E1,2.284616470E0,1.427421093E0,-8.883077502E-1
4.152853371E1,2.526890755E0,8.472415805E-1,-5.720597506E-1
4.153859371E1,2.785466194E0,8.675559163E-1,-7.734263539E-1
4.154865371E1,3.343582869E0,2.113685012E-1,-9.773775935E-1
4.155871371E1,3.812597752E0,-9.262809157E-1,-1.144050479E0
4.156877371E1,3.822833300E0,-1.193858862E0,-1.262988806E0
4.157883371E1,3.851120472E0,-8.693348169E-1,-1.354447961E0
4.158889371E1,4.359716415E0,-9.603917599E-1,-1.561691999E0
4.159895371E1,4.808085442E0,-8.832375407E-1,-2.024065256E0
4.160901371E1,5.657034397E0,6.671789289E-1,-2.747795343E0
4.161907371E1,7.049334049E0,4.159277439E0,-3.897041798E0
4.162913371E1,6.002696037E0,2.767087460E0,-4.967978477E0
4.163919371E1,5.336364746E0,5.596330166E-1,-5.444836617E0
4.164925371E1,6.006712437E0,7.418606281E-1,-5.669142723E0
4.165931371E1,6.937136173E0,2.163288832E0,-6.455836773E0
4.166937371E1,6.588225365E0,9.278946519E-1,-6.080975533E0
4.167943371E1,4.435612202E0,-3.698113918E0,-3.953134775E0
4.168949371E1,2.990222931E0,-4.627098560E0,-3.930032730E0
4.169955371E1,3.220004320E0,-1.625822425E0,-6.171556950E0
4.170961371E1,3.771983624E0,1.843174934E0,-7.162045002E0
4.171967371E1,4.301916122E0,5.824011326E0,-5.518596172E0
4.172973371E1,4.874493122E0,9.579408646E0,-3.535511255E0
4.173979371E1,5.056073666E0,1.000123405E1,-2.175044060E0
4.174985371E1,4.863356113E0,8.913400650E0,-1.311077833E0
4.175991371E1,3.965468168E0,7.497819901E0,-1.554814458E0
4.176997054E1,2.602882624E0,5.689373493E0,-1.530205011E0
4.178003054E1,1.397405386E0,4.913732529E0,-1.276088357E0
4.179009054E1,2.708120942E-1,4.498706818E0,-1.037244081E0
4.180015054E1,-2.477165461E-1,4.372162819E0,-9.120925665E-1
4.181021054E1,-5.186449885E-1,3.528034210E0,-7.948971987E-1
4.182027054E1,-5.651811361E-1,2.045305252E0,-4.426575005E-1
4.183033054E1,-9.373853803E-1,-8.962358534E-2,8.061528206E-2
4.184039054E1,-1.681766272E0,-2.114538193E0,6.480014920E-1
4.185045054E1,-2.333088398E0,-3.600766420E0,9.532471299E-1
4.186050954E1,-3.029806137E0,-4.610475540E0,1.018426418E0
4.187056954E1,-3.696942568E0,-5.091790199E0,1.073045492E0
4.188062954E1,-4.308884144E0,-5.392921448E0,1.240243912E0
4.189068954E1,-4.736069679E0,-5.276648045E0,1.602274776E0
4.190074954E1,-4.764301300E0,-4.689916134E0,2.020197392E0
4.191080954E1,-4.544834614E0,-3.656417370E0,2.471231699E0
4.192086954E1,-4.219256401E0,-2.780415535E0,3.050228357E0
4.193092954E1,-3.562438250E0,-2.730400562E0,3.509779453E0
4.194098954E1,-2.734333038E0,-3.155297995E0,3.675285339E0
4.195104954E1,-1.964559197E0,-3.786388397E0,3.662320375E0
4.196110954E1,-2.112250566E0,-4.664257526E0,3.551696777E0
4.197116954E1,-3.295806170E0,-5.505851269E0,3.385685921E0
4.198122954E1,-3.690366507E0,-5.458367348E0,2.966377497E0
4.199128954E1,-2.755646944E0,-3.742705822E0,2.098101854E0
4.200134954E1,1.701390557E-2,6.796767235E0,1.041437268E0
4.201140954E1,1.876200363E-2,1.107603431E0,-2.056651860E-1
4.202146954E1,-1.644375205E0,-4.458283424E0,2.925532103E0
4.203152954E1,-4.243291855E0,-3.187710285E0,4.090207100E0
4.204158954E1,-3.829029799E0,-6.868014932E-1,3.307151794E0
4.205164954E1,-2.203400612E0,1.898277879E0,3.329211712E0
4.206170954E1,-1.215031624E0,4.578206062E0,3.221471310E0
4.207176954E1,-2.115578175E0,5.286894798E0,3.203208685E0
4.208182954E1,-5.191935062E0,1.619485140E0,3.430732727E0
4.209188954E1,-1.004367447E1,-5.697556496E0,2.658639908E0
4.210194954E1,-9.026721954E0,-8.705660820E0,1.495546579E0
4.211200954E1,-4.894773960E0,-3.699662685E0,5.356702805E-1
4.212206954E1,-4.246751785E0,-8.071524501E-1,1.092972159E0
4.213212954E1,-3.723523378E0,-8.705404997E-1,1.975366592E0
4.214218954E1,-2.714380741E0,-1.095291495E0,2.577741861E0
4.215224954E1,-2.277079582E0,-8.656468391E-1,2.553680897E0
4.216230954E1,-1.952236772E0,-5.124213696E-1,2.269717455E0
4.217236954E1,-2.007227421E0,-1.849385798E-1,2.177970171E0
4.218242954E1,-2.375831842E0,3.925625384E-1,1.998184919E0
4.219248954E1,-2.192856312E0,4.488585591E-1,1.814374328E0
4.220254954E1,-1.454977870E0,-2.421164364E-1,1.078686118E0
4.221260954E1,-6.244446635E-1,-4.463835359E-1,3.285705447E-1
4.222266954E1,-2.901300788E-1,2.248113751E-1,-3.255935907E-1
4.223272954E1,-1.023953259E-1,1.398240566E0,-7.822694778E-1
4.224278954E1,2.327136546E-1,2.637852669E0,-1.003022075E0
4.225284954E1,8.765797019E-1,2.332746267E0,-1.133129716E0
4.226290954E1,1.720257759E0,8.908439279E-1,-9.420303106E-1
4.227296954E1,2.214256048E0,3.873133957E-1,-7.308202982E-1
4.228302954E1,2.414422989E0,4.344055653E-1,-9.539924860E-1
4.229308954E1,2.718869686E0,2.000628561E-1,-1.158474565E0
4.230314954E1,3.163748503E0,-6.813457608E-1,-1.340655684E0
4.231320954E1,3.465481043E0,-1.390062928E0,-1.524998426E0
4.232326954E1,3.508762360E0,-9.405618310E-1,-1.668167233E0
4.233332954E1,3.601251125E0,-1.069727167E-1,-1.850052118E0
4.234338954E1,4.086725235E0,9.079895914E-2,-2.089933395E0
4.235344954E1,4.902259350E0,2.219524533E-1,-2.413293600E0
4.236350954E1,5.518295765E0,1.665596366E0,-3.120031834E0
4.237356954E1,6.782678127E0,5.209636211E0,-4.528097630E0
4.238362954E1,6.375013351E0,3.181160688E0,-6.214274883E0
4.239368954E1,5.564836979E0,4.773362875E-1,-6.550485134E0
4.240374954E1,6.018983841E0,7.898616791E-1,-6.498333931E0
4.241380954E1,7.071306705E0,2.630011320E0,-6.793842316E0
4.242386954E1,6.681243896E0,3.156000674E-1,-4.746044636E0
4.243392954E1,4.584910393E0,-4.466981411E0,-2.231632948E0
4.244398954E1,2.937188148E0,-4.502297878E0,-4.492161274E0
4.245404954E1,2.948318720E0,-3.417881727E-1,-7.932943344E0
4.246410954E1,3.937459230E0,3.671672583E0,-8.197764397E0
4.247416854E1,4.837051392E0,7.546521187E0,-6.330029011E0
