"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.701891246E1,-7.428084850E0,-7.635944843E0,-7.419801950E-1
1.702898346E1,-7.058231831E0,-4.296430111E0,-1.143555164E0
1.703905346E1,-4.939676762E0,-9.838521481E-1,-1.013235807E0
1.704909446E1,-2.481642485E0,3.977682590E-1,-4.093970060E-1
1.705916446E1,-2.085076272E-1,3.518364429E-1,8.408299088E-2
1.706923546E1,1.669270515E0,3.001273274E-1,2.525516748E-1
1.707927646E1,2.301263094E0,3.628351986E-1,4.716113210E-1
1.708934646E1,2.244332552E0,-5.945139751E-2,8.493148685E-1
1.709938746E1,1.783933520E0,-6.954555511E-1,1.169161558E0
1.710945746E1,1.020026326E0,-1.122709751E0,1.373693824E0
1.711952846E1,2.311919034E-1,-1.040870547E0,1.357065797E0
1.712956946E1,-4.658418149E-2,-8.885850310E-1,1.058518410E0
1.713963946E1,-1.792197227E-1,-6.777346134E-1,7.917562127E-1
1.714971046E1,-1.903516501E-1,-5.058716536E-1,5.008690953E-1
1.715975046E1,4.396072403E-2,-5.436185002E-1,1.774297953E-1
1.716982146E1,5.434571505E-1,-3.887741268E-1,-7.122844458E-2
1.717989246E1,1.162649274E0,-1.069288328E-2,-2.288068831E-1
1.718993246E1,1.800731063E0,4.117084742E-1,-3.896951079E-1
1.720000346E1,2.118836403E0,6.301196814E-1,-5.115458965E-1
1.721004346E1,2.000736237E0,4.961835444E-1,-4.745435715E-1
1.722011446E1,1.588955164E0,3.355488479E-1,-3.276033998E-1
1.723018546E1,1.023451924E0,2.765568793E-1,-1.794191152E-1
1.724022546E1,2.304448485E-1,2.835822999E-1,-7.069982588E-2
1.725029646E1,-6.259374619E-1,1.361357607E-2,2.657196671E-2
1.726036746E1,-1.299689770E0,-8.535923362E-1,4.090323299E-2
1.727040746E1,-1.620842338E0,-1.285675526E0,-1.656615585E-1
1.728047846E1,-1.409164429E0,-1.012924433E0,-4.954386652E-1
1.729054946E1,-6.360557079E-1,-3.254316449E-1,-6.546400785E-1
1.730058946E1,4.355164170E-1,7.209671736E-1,-5.718781352E-1
1.731066046E1,7.369615436E-1,1.785470605E0,-5.150787234E-1
1.732070046E1,-8.666153550E-1,2.045245647E0,-2.752168775E-1
1.733077146E1,-2.816295326E-1,3.237657785E0,-6.393676251E-2
1.734084246E1,1.998135090E0,4.194672585E0,-1.621645212E0
1.735088246E1,4.005316734E0,6.458377838E0,-4.338816166E0
1.736095346E1,5.197370529E0,5.731902122E0,-6.088326454E0
1.737102446E1,4.582048893E0,2.549968719E0,-6.111179352E0
1.738106446E1,3.202157736E0,1.408801436E0,-4.843459606E0
1.739113546E1,2.108478069E0,1.922485605E-2,-2.383346796E0
1.740120546E1,1.537146330E0,-1.948462009E0,-5.325672030E-2
1.741124646E1,1.415296912E0,-2.513748884E0,6.693444848E-1
1.742131746E1,1.892260194E0,-1.962479830E0,3.717730045E-1
1.743135746E1,2.222965240E0,-3.138821721E-1,-1.016894281E-1
1.744142846E1,1.765731931E0,9.365504980E-1,-1.622579694E-1
1.745149846E1,6.082743406E-1,1.299391270E0,1.370531023E-1
1.746153946E1,-1.032549024E0,9.602478147E-1,6.737143993E-1
1.747161046E1,-2.034842253E0,-2.108553052E-2,1.306981802E0
1.748168046E1,-2.257695675E0,-6.582859755E-1,1.585178018E0
1.749172146E1,-1.989999533E0,-9.491710663E-1,1.554407954E0
1.750179146E1,-1.630332828E0,-1.197225094E0,1.603197813E0
1.751183246E1,-1.382459879E0,-1.391563892E0,1.743874192E0
1.752190346E1,-1.188308597E0,-1.408433914E0,1.791801453E0
1.753197346E1,-1.088622093E0,-1.294049621E0,1.638350964E0
1.754201446E1,-1.098854184E0,-1.281235814E0,1.341057181E0
1.755208446E1,-1.264216542E0,-1.378516793E0,1.005888462E0
1.756215546E1,-1.498702049E0,-1.482697248E0,7.156287432E-1
1.757219546E1,-1.684384942E0,-1.530069470E0,4.885806441E-1
1.758226646E1,-1.760335088E0,-1.493894219E0,3.130034804E-1
1.759233746E1,-1.668429494E0,-1.404265285E0,1.706341654E-1
1.760237746E1,-1.379456282E0,-1.312606812E0,1.280558109E-1
1.761244846E1,-9.496952891E-1,-1.391109824E0,2.077551186E-1
1.762248846E1,-3.650806248E-1,-1.700608015E0,2.598625124E-1
1.763255946E1,3.619397581E-1,-2.112795353E0,2.169005126E-1
1.764263046E1,1.052271843E0,-2.379948139E0,1.381769329E-1
1.765267046E1,1.497066617E0,-2.218009710E0,1.537108272E-1
1.766274146E1,1.578598499E0,-1.742367983E0,2.921224833E-1
1.767281246E1,1.421699762E0,-1.185413361E0,3.529430926E-1
1.768285246E1,1.190228105E0,4.722654223E-1,2.273873091E-1
1.769292346E1,1.719209075E0,4.035994053E0,-3.366387188E-1
1.770299446E1,2.854068995E0,9.418251991E0,-1.300950408E0
1.771303446E1,2.515299082E0,9.410581589E0,-1.801397085E0
1.772310546E1,1.594326735E0,6.283498764E0,-8.458770514E-1
1.773314546E1,4.254022837E-1,5.674398422E0,1.414878666E-2
1.774321646E1,-1.469281077E0,3.629293442E0,4.353937507E-1
1.775328746E1,-2.837804317E0,-3.298402429E-1,2.987909913E-1
1.776332746E1,-3.987513304E0,-5.029031754E0,-9.248965979E-1
1.777339846E1,-4.617188454E0,-6.783261776E0,-2.209622860E0
1.778346946E1,-4.483425617E0,-4.487036705E0,-2.810940027E0
1.779350946E1,-3.447714329E0,-1.755376339E0,-2.578254461E0
1.780358046E1,-2.264236450E0,-3.628997207E-1,-1.362645626E0
1.781365146E1,-1.065717220E0,4.269309640E-1,9.378814138E-3
1.782369146E1,1.705693603E-1,1.057049513E0,1.010270357E0
1.783376246E1,9.876993299E-1,1.296895623E0,1.596472859E0
1.784380246E1,1.187990069E0,7.997849584E-1,1.957033277E0
1.785387346E1,8.604279160E-1,-1.661254466E-1,2.422235250E0
1.786394446E1,2.935477495E-1,-9.864333868E-1,3.079607487E0
1.787398446E1,-7.386329770E-2,-1.606284738E0,3.342248678E0
1.788405546E1,-3.233101368E-1,-2.003479958E0,3.153786421E0
1.789412546E1,-3.175795376E-1,-2.313056707E0,2.564284801E0
1.790416646E1,-5.947858095E-2,-2.558362007E0,1.678827047E0
1.791423646E1,2.851396203E-1,-2.838438988E0,7.064285278E-1
1.792427746E1,6.935225725E-1,-2.983443260E0,-9.924717993E-2
1.793434846E1,1.014542937E0,-2.371618271E0,-6.931889653E-1
1.794441846E1,1.225862980E0,-1.239282250E0,-9.879801273E-1
1.795445946E1,1.229201436E0,-2.297011316E-1,-9.368269444E-1
1.796452946E1,1.011326313E0,4.766517282E-1,-7.895594239E-1
1.797460046E1,5.935307741E-1,9.156939387E-1,-5.958153605E-1
1.798464146E1,-1.740449481E-2,1.022169948E0,-4.234185517E-1
1.799471146E1,-8.440511227E-1,8.217529655E-1,-3.079264760E-1
1.800478246E1,-1.542059779E0,1.519111991E-1,-1.546066850E-1
1.801483371E1,-1.841876507E0,-7.522635460E-1,-1.700762510E-1
1.802490471E1,-1.933371544E0,-1.155542850E0,-3.457982540E-1
1.803494571E1,-1.716286778E0,-5.320718884E-1,-4.986063242E-1
1.804501571E1,-7.154518366E-1,2.078703046E-2,-4.151442051E-1
1.805508671E1,-3.000901826E-2,6.142422557E-1,-2.213167101E-1
1.806512671E1,-1.683477163E-1,1.484731793E0,-2.021768391E-1
1.807519771E1,-8.691676259E-1,2.934954882E0,-2.770002782E-1
1.808526871E1,-9.873837233E-1,4.173943520E0,-6.303671598E-1
1.809530871E1,6.680289507E-1,5.937352657E0,-3.228826761E0
1.810537971E1,3.019702435E0,8.474349022E0,-6.610190868E0
1.811545071E1,5.396030903E0,9.239449501E0,-7.533675671E0
1.812549071E1,5.558617115E0,5.284755707E0,-5.923981190E0
1.813556171E1,4.645401478E0,1.700396299E0,-3.557970762E0
1.814560171E1,2.865462780E0,-5.716789961E-1,-9.111793041E-1
1.815567271E1,1.261219501E0,-2.744503498E0,1.212798834E0
1.816574371E1,7.286822200E-1,-3.664227486E0,1.538945556E0
1.817578371E1,1.083380222E0,-3.815877914E0,1.085164070E0
1.818585471E1,1.860494614E0,-2.924384117E0,6.329789758E-1
1.819592571E1,2.438109398E0,-1.161473989E0,3.558416963E-1
1.820596571E1,2.500205040E0,-4.294252396E-2,3.568036258E-1
1.821603671E1,1.354848027E0,2.647574246E-1,6.566019058E-1
1.822610771E1,2.244252153E-2,-2.508656979E-1,1.115060806E0
1.823614771E1,-7.904384136E-1,-7.137548923E-1,1.615882277E0
1.824621871E1,-1.419419765E0,-7.201837897E-1,2.079650879E0
1.825625871E1,-1.869653344E0,-7.347604632E-1,2.547515631E0
1.826632971E1,-2.270704031E0,-6.874393225E-1,2.852268457E0
1.827640071E1,-2.620541811E0,-5.656396151E-1,2.778986216E0
1.828644071E1,-2.802975655E0,-5.538356900E-1,2.393451214E0
1.829651171E1,-2.798653841E0,-6.862514019E-1,1.837193370E0
1.830658171E1,-2.583755493E0,-1.003203273E0,1.307622552E0
1.831662271E1,-2.283295393E0,-1.385672450E0,8.625398874E-1
1.832669371E1,-1.938751698E0,-1.731017590E0,4.725444615E-1
1.833676371E1,-1.584256768E0,-1.853807807E0,1.089713350E-1
1.834680471E1,-1.223706007E0,-1.736388445E0,-2.171279341E-1
1.835687471E1,-8.332248926E-1,-1.566743255E0,-4.597786069E-1
1.836691571E1,-4.665635228E-1,-1.516327381E0,-5.481841564E-1
1.837698671E1,-1.476456374E-1,-1.576424837E0,-4.969868958E-1
1.838705671E1,1.098327637E-1,-1.674468040E0,-3.527490497E-1
1.839709771E1,3.849915862E-1,-1.774814129E0,-1.362939924E-1
1.840716771E1,6.808152795E-1,-1.803526759E0,1.076720580E-1
1.841723871E1,9.401413798E-1,-1.750573993E0,2.555662394E-1
1.842727871E1,1.229915619E0,-1.638559818E0,2.903465927E-1
1.843734971E1,1.652037024E0,-1.017130733E0,2.431156784E-1
1.844739071E1,2.237671852E0,1.362324595E0,1.780354828E-1
1.845746071E1,3.829977751E0,7.548277855E0,-4.346016049E-1
1.846753171E1,4.301310539E0,9.926814079E0,-9.979197979E-1
1.847757171E1,2.637463570E0,5.588860035E0,-4.535626173E-1
1.848764271E1,6.875301003E-1,5.069742203E0,1.408107281E-1
1.849771371E1,-1.430554390E0,3.843316078E0,3.116619587E-1
1.850775371E1,-3.308169365E0,3.384847641E-1,1.385591775E-1
1.851782471E1,-5.163146496E0,-4.965888023E0,-1.228635550E0
1.852789571E1,-6.248257160E0,-6.228882790E0,-2.753582954E0
1.853793571E1,-5.892245770E0,-3.610255718E0,-3.606289625E0
1.854800671E1,-4.251131535E0,-1.144803643E0,-3.067317247E0
1.855804671E1,-1.892232895E0,1.468322396E0,-1.471881390E0
1.856811771E1,-6.386044621E-2,2.500051498E0,2.699271142E-1
1.857818871E1,1.112817407E0,2.947870731E0,1.282323956E0
1.858822871E1,1.579554558E0,2.521463633E0,1.916425824E0
1.859829971E1,1.509053469E0,1.803025603E0,2.548855066E0
1.860837071E1,9.813041687E-1,9.924860001E-1,3.230849743E0
1.861841071E1,-3.314018250E-2,3.580331802E-2,3.865428925E0
1.862848171E1,-8.805258274E-1,-6.799691319E-1,3.909902096E0
1.863855271E1,-1.446104527E0,-1.032509685E0,3.390350103E0
1.864859271E1,-1.579583526E0,-1.255188823E0,2.426053524E0
1.865866371E1,-1.281586885E0,-1.447507381E0,1.313286304E0
1.866870371E1,-7.130361199E-1,-1.741906285E0,4.067510962E-1
1.867877471E1,5.006515980E-2,-1.851694584E0,-1.648132503E-1
1.868884571E1,8.490182757E-1,-1.070694566E0,-4.539646506E-1
1.869888571E1,1.465092063E0,3.755491674E-1,-4.563601017E-1
1.870895671E1,1.573505640E0,1.414765239E0,-1.307516247E-1
1.871902771E1,1.252416968E0,1.770387530E0,2.036976367E-1
1.872906771E1,6.627120972E-1,1.549253106E0,3.643954396E-1
1.873913871E1,-5.173064768E-2,9.041584134E-1,3.408107460E-1
1.874920871E1,-6.810563803E-1,-8.284288645E-2,2.439928502E-1
1.875924971E1,-1.095361710E0,-1.098236799E0,9.596756101E-2
1.876932071E1,-1.251648068E0,-1.669216394E0,-1.107198372E-1
1.877936071E1,-1.255387425E0,-1.555586219E0,-3.811182976E-1
1.878943171E1,-1.051666975E0,-6.205995679E-1,-6.663886905E-1
1.879950171E1,1.006136462E-2,1.079494581E-1,-5.686176419E-1
1.880954271E1,8.745248318E-1,7.983343005E-1,-2.227441370E-1
1.881961271E1,7.494983077E-1,1.468933940E0,-1.372232884E-1
1.882968371E1,5.122569948E-2,3.145858288E0,-4.244569242E-1
1.883972471E1,-4.420886040E-1,3.104880571E0,-4.345600605E-1
1.884979471E1,1.019777536E0,4.147823334E0,-8.973439336E-1
1.885983571E1,2.618490696E0,7.128777504E0,-2.605559349E0
1.886990571E1,4.437114716E0,7.592492580E0,-5.324255466E0
1.887997671E1,5.501523972E0,2.957798719E0,-6.786215305E0
1.889001771E1,5.334396839E0,1.130057216E0,-6.446999073E0
1.890008771E1,4.591323376E0,1.245556712E0,-3.825830221E0
1.891015871E1,3.286089897E0,-2.997076213E-1,-6.735239178E-2
1.892019871E1,2.226206303E0,-2.431217909E0,1.793324828E0
1.893026971E1,2.063278437E0,-3.054777145E0,1.602192044E0
1.894034071E1,2.473408222E0,-2.431134462E0,1.112237692E0
1.895038071E1,2.971493721E0,-7.565220594E-1,8.094548583E-1
1.896045171E1,2.808626652E0,-2.921296358E-1,8.935121298E-1
1.897049171E1,1.071260691E0,2.148807980E-4,1.014042020E0
1.898056271E1,-5.020036697E-1,-5.666941404E-1,9.737790227E-1
1.899063371E1,-1.562958598E0,-1.541800976E0,6.226121783E-1
1.900067371E1,-2.041462898E0,-2.251590729E0,4.186134338E-1
1.901074471E1,-2.019587517E0,-2.296866894E0,5.246314406E-1
1.902081596E1,-1.810108423E0,-1.703618765E0,8.769302964E-1
1.903085596E1,-1.613865733E0,-8.830913901E-1,1.218836308E0
1.904092696E1,-1.571938872E0,-3.925400674E-1,1.322558522E0
1.905099796E1,-1.701198578E0,-4.655855000E-1,1.198476315E0
1.906103796E1,-1.877911329E0,-8.864042759E-1,9.722667933E-1
1.907110896E1,-1.988972783E0,-1.321218610E0,7.428475022E-1
1.908114896E1,-1.932382107E0,-1.538179040E0,5.171253085E-1
1.909121996E1,-1.767580509E0,-1.476642728E0,2.759544849E-1
1.910129096E1,-1.501480818E0,-1.249933839E0,3.104031831E-2
1.911133096E1,-1.168896794E0,-9.721679688E-1,-1.929224730E-1
1.912140196E1,-7.922835946E-1,-7.600635886E-1,-3.537148833E-1
1.913147296E1,-4.433490634E-1,-7.405245304E-1,-3.568491638E-1
1.914151296E1,-1.097356454E-1,-8.839828968E-1,-2.794868350E-1
1.915158396E1,2.112402320E-1,-1.034088731E0,-1.988750547E-1
1.916165396E1,4.636240900E-1,-1.116786718E0,-1.301366836E-1
1.917169496E1,5.526275039E-1,-1.216823339E0,-1.135361344E-1
1.918176596E1,5.801899433E-1,-1.592346072E0,-1.860880405E-1
1.919180596E1,6.808049679E-1,-1.554931760E0,-3.545342982E-1
1.920187696E1,1.886935472E0,-2.123937011E-1,-8.766326904E-1
1.921194696E1,3.735568762E0,2.858883619E0,-1.491595745E0
1.922198796E1,4.687798023E0,4.747693539E0,-1.546156883E0
1.923205896E1,3.388659477E0,3.661329508E0,-5.952933431E-1
1.924212896E1,1.170033574E0,3.626988649E0,-6.321350113E-3
1.925216996E1,-8.843603134E-1,3.336575747E0,5.232518166E-2
1.926223996E1,-3.040020704E0,4.486595988E-1,1.649612933E-1
1.927228096E1,-5.133061886E0,-5.560256004E0,-6.446229219E-1
1.928235196E1,-5.919462204E0,-7.224969864E0,-1.416183472E0
1.929242196E1,-5.440450668E0,-5.381294250E0,-1.612161994E0
1.930246296E1,-4.314300060E0,-2.844021559E0,-1.394359350E0
1.931253296E1,-3.047899961E0,-9.870970249E-1,-4.124101698E-1
1.932260396E1,-1.657788873E0,4.523808360E-1,6.895347834E-1
1.933264396E1,-4.476804137E-1,1.621632338E0,1.491612077E0
1.934271496E1,3.422882855E-1,2.342705965E0,2.066439390E0
1.935278596E1,6.979292631E-1,2.396605968E0,2.581895590E0
1.936282596E1,6.783555746E-1,1.815112591E0,3.069431543E0
1.937289696E1,3.750846088E-1,8.992770314E-1,3.521382332E0
1.938293696E1,8.392596245E-2,1.963313110E-2,3.864735365E0
1.939300796E1,-5.992415547E-2,-5.051704645E-1,4.057663441E0
1.940307896E1,-1.244033501E-1,-8.424003720E-1,4.035913944E0
1.941311896E1,-1.350663751E-1,-1.341682553E0,3.733530760E0
1.942318996E1,2.147310525E-1,-2.002890110E0,3.029917240E0
1.943326096E1,8.256780505E-1,-2.565048695E0,2.045689344E0
1.944330096E1,1.407337785E0,-2.570553303E0,9.463431835E-1
1.945337196E1,1.690848112E0,-2.196902275E0,-1.299640909E-2
1.946344296E1,1.662468791E0,-1.887317777E0,-5.933610797E-1
1.947348296E1,1.273632407E0,-1.263750911E0,-6.997985244E-1
1.948355396E1,8.418569565E-1,-4.782789052E-1,-5.387170911E-1
1.949359396E1,4.541292191E-1,1.729992479E-1,-3.836254776E-1
1.950366496E1,-3.494597226E-2,5.907151103E-1,-3.678653240E-1
1.951373596E1,-6.003547907E-1,8.105835319E-1,-4.172395468E-1
1.952377596E1,-1.191184640E0,7.408746481E-1,-4.336415231E-1
1.953384696E1,-1.584721327E0,1.703626812E-1,-4.785392284E-1
1.954391796E1,-1.728128552E0,-4.275377393E-1,-6.433987617E-1
1.955395796E1,-1.495745301E0,-7.457863092E-1,-7.925983667E-1
1.956402896E1,-9.834527373E-1,-3.716459572E-1,-7.935807109E-1
1.957406896E1,-2.589365840E-1,5.406444073E-1,-7.032867670E-1
1.958413996E1,-6.783159077E-2,1.310294986E0,-7.412042022E-1
1.959421096E1,-8.667773008E-1,3.585297346E0,-8.791216016E-1
1.960425096E1,3.046754301E-1,5.179790974E0,-1.505704880E0
1.961432196E1,3.514674425E0,6.344231606E0,-3.407961369E0
1.962439296E1,6.244726658E0,6.667235851E0,-4.862024307E0
1.963443296E1,5.842994213E0,2.649228334E0,-5.092924595E0
1.964450396E1,4.375502110E0,3.897262216E-1,-4.527642727E0
1.965457396E1,2.941688776E0,-8.669244647E-1,-2.986709595E0
1.966461496E1,2.003000021E0,-1.724510312E0,-9.023166895E-1
1.967468496E1,1.508202672E0,-1.797145367E0,8.604575396E-1
1.968472596E1,1.620948672E0,-1.502745748E0,1.264296055E0
1.969479696E1,2.209751606E0,-1.071691036E0,1.098323822E0
1.970486696E1,2.584864140E0,-5.464450121E-1,7.612007856E-1
1.971490796E1,1.563289165E0,4.436772466E-1,6.401337981E-1
1.972497796E1,-3.862499297E-1,4.591648579E-1,8.110490441E-1
1.973504896E1,-1.723626852E0,-4.417689443E-1,1.002325058E0
1.974508996E1,-2.348556280E0,-1.023672938E0,9.519354105E-1
1.975515996E1,-2.330176115E0,-1.347804189E0,8.308295012E-1
1.976523096E1,-2.086401701E0,-1.336868405E0,8.688206077E-1
1.977527096E1,-1.841505289E0,-6.892305017E-1,1.117779851E0
1.978534196E1,-1.616902590E0,5.495385528E-1,1.349727988E0
1.979538296E1,-1.566306233E0,1.593709230E0,1.300673366E0
1.980545296E1,-1.685227871E0,1.831721902E0,1.009560823E0
1.981552396E1,-1.845077038E0,1.360521317E0,6.888925433E-1
1.982556396E1,-1.970569134E0,5.260481238E-1,4.332401454E-1
1.983563496E1,-2.018221378E0,-2.957999110E-1,2.269306481E-1
1.984570596E1,-1.957154989E0,-8.566818833E-1,4.582594335E-2
1.985574596E1,-1.831157446E0,-1.115901351E0,-9.293194115E-2
1.986581696E1,-1.663065314E0,-1.224913836E0,-9.736742824E-2
1.987588796E1,-1.412139416E0,-1.399033666E0,-2.088996768E-2
1.988592796E1,-1.070682764E0,-1.723404288E0,7.753537595E-2
1.989599896E1,-5.997650623E-1,-2.190694571E0,1.497168988E-1
1.990603896E1,-3.274868429E-2,-2.736089230E0,1.470088810E-1
1.991610996E1,5.711151361E-1,-3.300371885E0,1.163886487E-1
1.992618096E1,1.215453148E0,-3.921367168E0,6.200139225E-2
1.993622096E1,1.756200790E0,-4.265442371E0,-1.014293432E-1
1.994629196E1,2.338449478E0,-3.723757982E0,-4.958656132E-1
1.995636296E1,2.887809277E0,-1.137709141E0,-9.006842375E-1
1.996640296E1,3.671405554E0,4.361948490E0,-1.481644630E0
1.997647396E1,4.163228035E0,7.729981899E0,-1.919027925E0
1.998651396E1,2.699486494E0,4.467867374E0,-1.042055249E0
1.999658496E1,6.727215052E-1,4.791002274E0,-3.074851930E-1
2.000665596E1,-7.656538486E-1,5.449588299E0,-1.273733936E-2
2.001671137E1,-1.484786153E0,5.252055168E0,1.211655959E-1
2.002678237E1,-2.099879265E0,4.071455956E0,8.383283019E-2
2.003685338E1,-3.308126688E0,-4.280199409E-1,-5.920191407E-1
2.004689337E1,-4.734334469E0,-3.938520670E0,-2.295452118E0
2.005696437E1,-4.104750633E0,-3.045140505E0,-2.612458944E0
2.006703438E1,-2.372941017E0,3.888479173E-1,-1.679132581E0
2.007707538E1,-1.026929140E0,1.293898702E0,1.112208217E-1
2.008714637E1,-3.934703469E-1,1.258511305E0,1.363081336E0
2.009718637E1,2.186004817E-1,1.137128711E0,2.097754240E0
2.010725738E1,7.537467480E-1,8.040016890E-1,2.566078663E0
2.011732737E1,1.065766215E0,3.970003128E-2,2.824953556E0
2.012736837E1,9.675366879E-1,-9.945189953E-1,2.850980282E0
2.013743938E1,5.000656247E-1,-1.836730003E0,2.544894218E0
2.014750938E1,-1.506361961E-1,-2.381897211E0,1.978240371E0
2.015755037E1,-7.420430779E-1,-2.525936365E0,1.432705998E0
2.016762037E1,-1.079793572E0,-2.452303171E0,9.707669020E-1
2.017769138E1,-1.055123925E0,-2.382884026E0,6.223562360E-1
2.018773237E1,-6.935327053E-1,-2.295992613E0,3.602471352E-1
2.019780237E1,-3.706455976E-2,-1.827351093E0,1.055392250E-1
2.020784338E1,5.301842690E-1,-9.447481036E-1,-1.126927733E-1
2.021791338E1,9.856317043E-1,-2.651525140E-1,-3.419094682E-1
2.022798437E1,1.193299294E0,1.528187245E-1,-4.702403247E-1
2.023802438E1,1.241297483E0,5.301172733E-1,-3.860383630E-1
2.024809538E1,1.190671444E0,9.364810586E-1,-2.506341338E-1
2.025816637E1,8.437219858E-1,1.211283088E0,-1.541930586E-1
2.026820637E1,6.998799741E-2,1.248709321E0,-1.802574545E-1
2.027827738E1,-8.988910317E-1,8.078230023E-1,-1.964449435E-1
2.028834838E1,-1.416486025E0,-3.777917325E-1,-1.249333844E-1
2.029838837E1,-1.758768797E0,-1.294934630E0,-4.607372731E-2
2.030845937E1,-1.632947326E0,-5.128862262E-1,5.009913445E-2
2.031849938E1,-4.278451204E-1,-4.112453461E-1,6.451957822E-1
2.032857037E1,-3.901550770E-1,-9.284564853E-1,1.126550198E0
2.033864137E1,-1.017041683E0,-1.382690549E0,1.270470977E0
2.034868138E1,-1.498508453E0,-6.485838294E-1,1.365335822E0
2.035875238E1,5.209091902E-1,6.740963459E-2,4.563493431E-1
2.036882337E1,1.983298659E0,5.743418932E-1,-1.429622769E0
2.037886338E1,2.628086805E0,2.445806980E0,-3.100245714E0
2.038893438E1,3.483475924E0,5.594292641E0,-4.648716927E0
2.039897437E1,4.773946285E0,5.108098984E0,-6.230039597E0
2.040904537E1,5.016844749E0,1.713520288E0,-6.379477978E0
2.041911638E1,4.406320095E0,6.522979736E-1,-5.024396896E0
2.042915638E1,3.168386221E0,2.474823147E-1,-1.807113647E0
2.043922737E1,1.428196192E0,-1.669677496E0,1.287947416E0
2.044929838E1,5.588170290E-1,-2.782813311E0,1.826129079E0
2.045933838E1,6.073563695E-1,-2.989305496E0,1.534001350E0
2.046940937E1,1.004921913E0,-2.229530811E0,1.127357960E0
2.047948037E1,1.369567156E0,-9.398425817E-1,9.050256610E-1
2.048952038E1,1.482253313E0,-9.080039337E-3,9.170207977E-1
2.049959138E1,1.200552940E0,3.747640550E-1,1.030053377E0
2.050963137E1,2.322907299E-1,1.709460318E-1,1.350124836E0
2.051970238E1,-8.554153442E-1,-6.926212311E-1,1.799661636E0
2.052977338E1,-1.776255608E0,-1.425828815E0,2.126587868E0
2.053981337E1,-2.492266417E0,-1.639174938E0,2.260035515E0
2.054988437E1,-2.880441904E0,-1.390398145E0,2.227100134E0
2.055995438E1,-3.046864748E0,-9.777048826E-1,2.092193365E0
2.056999538E1,-3.018150568E0,-9.216625690E-1,1.893672705E0
2.058006537E1,-2.945851803E0,-1.154279351E0,1.653954029E0
2.059013638E1,-2.877816677E0,-1.456389666E0,1.422184587E0
2.060017738E1,-2.731817007E0,-1.662183046E0,1.159570813E0
2.061024737E1,-2.492027998E0,-1.565819502E0,8.111665249E-1
2.062028837E1,-2.102310181E0,-1.220279694E0,3.395742476E-1
2.063035838E1,-1.607483983E0,-7.747588158E-1,-2.093914747E-1
2.064042937E1,-1.084928632E0,-5.960740447E-1,-5.978326797E-1
2.065047037E1,-6.009428501E-1,-8.532105088E-1,-7.274766564E-1
2.066054038E1,-9.647834301E-2,-1.180156231E0,-7.175891399E-1
2.067061138E1,3.172951639E-1,-1.177004099E0,-5.959151387E-1
